"sampleName","taxon","type","degdays","counts","fracBySample"
"SARRRR1C2","f__Gemmataceae","Rib",516,7,0.000574288292722947
"SARRRR1C2","f__Haliangiaceae","Rib",516,0,0
"SARRRR1C2","f__Holophagaceae","Rib",516,1,8.20411846747067e-05
"SARRRR1C2","f__Hyphomicrobiaceae","Rib",516,1,8.20411846747067e-05
"SARRRR1C2","f__Isosphaeraceae","Rib",516,1,8.20411846747067e-05
"SARRRR1C2","f__Listeriaceae","Rib",516,0,0
"SARRRR1C2","f__Methylococcaceae","Rib",516,5,0.000410205923373534
"SARRRR1C2","f__mitochondria","Rib",516,52,0.00426614160308475
"SARRRR1C2","f__Moraxellaceae","Rib",516,56,0.00459430634178358
"SARRRR1C2","f__Neisseriaceae","Rib",516,277,0.0227254081548938
"SARRRR1C2","f__Nitrospiraceae","Rib",516,1,8.20411846747067e-05
"SARRRR1C2","f__Peptococcaceae","Rib",516,49,0.00402001804906063
"SARRRR1C2","f__Pirellulaceae","Rib",516,7,0.000574288292722947
"SARRRR1C2","f__Planctomycetaceae","Rib",516,2,0.000164082369349413
"SARRRR1C2","f__Polyangiaceae","Rib",516,0,0
"SARRRR1C2","f__Porphyromonadaceae","Rib",516,272,0.0223152022315202
"SARRRR1C2","f__Pseudomonadaceae","Rib",516,139,0.0114037246697842
"SARRRR1C2","f__Rhodobacteraceae","Rib",516,18,0.00147674132414472
"SARRRR1C2","f__Rhodocyclaceae","Rib",516,192,0.0157519074575437
"SARRRR1C2","f__Rhodospirillaceae","Rib",516,0,0
"SARRRR1C2","f__Rikenellaceae","Rib",516,1176,0.0964804331774551
"SARRRR1C2","f__Ruminococcaceae","Rib",516,268,0.0219870374928214
"SARRRR1C2","f__Saprospiraceae","Rib",516,4,0.000328164738698827
"SARRRR1C2","f__Sediment_4","Rib",516,0,0
"SARRRR1C2","f__Sinobacteraceae","Rib",516,18,0.00147674132414472
"SARRRR1C2","f__Sphingomonadaceae","Rib",516,17,0.00139470013947001
"SARRRR1C2","f__Synechococcaceae","Rib",516,12,0.00098449421609648
"SARRRR1C2","f__Syntrophomonadaceae","Rib",516,1,8.20411846747067e-05
"SARRRR1C2","f__Thiotrichaceae","Rib",516,0,0
"SARRRR1C2","f__Veillonellaceae","Rib",516,1413,0.115924193945361
"SARRRR1C2","f__Verrucomicrobiaceae","Rib",516,33,0.00270735909426532
"SARRRR1C2","f__Weeksellaceae","Rib",516,1,8.20411846747067e-05
"SARRRR1C2","f__Xanthomonadaceae","Rib",516,4,0.000328164738698827
"SARRRR1C2","Rare","Rib",516,485,0.0397899745672328
"SARRRR1C4","f__Aeromonadaceae","Rib",1012,0,0
"SARRRR1C4","f__Bacteroidaceae","Rib",1012,27,0.0579399141630901
"SARRRR1C4","f__Bradyrhizobiaceae","Rib",1012,0,0
"SARRRR1C4","f__Campylobacteraceae","Rib",1012,5,0.0107296137339056
"SARRRR1C4","f__Carnobacteriaceae","Rib",1012,0,0
